fotograma;tipo_objeto;confianza_deteccion;x1;y1;x2;y2;matrícula_detectada;x1_matrícula;y1_matrícula;x2_matrícula;y2_matrícula;texto_matricula_ocr;tiempo_inferencia_yolo;tiempo_inferencia_easyocr
629;car;0.864757776260376;1753;363;1919;544;NO;1753;363;1918;536;;0.000186;0.028584
629;car;0.7290000319480896;1142;313;1192;353;NO;1142;313;1191;352;;0.000186;0.011791
630;car;0.8671351075172424;1735;347;1919;534;NO;1735;347;1917;529;;0.000222;0.009980
630;car;0.7353607416152954;1142;313;1193;353;NO;1142;313;1192;353;;0.000222;0.007353
631;car;0.9037964940071106;1719;345;1918;551;NO;1719;346;1916;526;;0.000158;0.011012
631;car;0.7402616739273071;1142;313;1193;354;NO;1142;313;1192;354;;0.000158;0.006542
632;car;0.9005890488624573;1699;345;1919;557;NO;1699;345;1918;544;;0.000144;0.012354
632;car;0.7455087900161743;1142;313;1193;354;NO;1142;313;1192;353;;0.000144;0.007396
633;car;0.9060724377632141;1686;344;1919;554;NO;1686;344;1918;552;;0.000223;0.012797
633;car;0.7499605417251587;1142;312;1193;354;NO;1142;312;1192;353;;0.000223;0.007227
634;car;0.8948192000389099;1673;345;1919;546;NO;1673;346;1918;541;;0.000149;0.013197
634;car;0.7363396883010864;1142;312;1194;354;NO;1142;312;1193;353;;0.000149;0.006961
635;car;0.8990625739097595;1660;343;1919;540;NO;1660;344;1918;537;;0.000149;0.015605
635;car;0.7307060956954956;1142;312;1194;354;NO;1142;312;1193;353;;0.000149;0.007163
636;car;0.9035869836807251;1645;343;1919;532;NO;1645;343;1918;532;;0.000161;0.085361
636;car;0.709446907043457;1142;311;1194;354;NO;1142;311;1193;352;;0.000161;0.008200
637;car;0.9118675589561462;1634;340;1919;530;NO;1634;340;1918;528;;0.000379;0.012904
637;car;0.7032024264335632;1141;311;1194;354;NO;1141;311;1193;353;;0.000379;0.007917
638;car;0.9020264744758606;1622;338;1919;524;NO;1622;338;1918;521;;0.000160;0.013989
638;car;0.7048183083534241;1141;311;1193;354;NO;1141;311;1192;352;;0.000160;0.006773
639;car;0.8997901678085327;1612;339;1919;521;NO;1612;339;1919;521;;0.000194;0.014797
640;car;0.9003388285636902;1600;337;1919;521;NO;1600;337;1918;516;;0.000189;0.013730
641;car;0.8872426748275757;1591;337;1917;514;NO;1591;337;1916;514;;0.000163;0.017696
642;car;0.8805504441261292;1581;335;1918;510;NO;1581;335;1917;509;;0.000200;0.015692
642;car;0.7056947350502014;1138;312;1194;355;NO;1138;312;1193;355;;0.000200;0.011271
643;car;0.8966169357299805;1571;335;1904;504;NO;1571;335;1903;504;;0.000163;0.015562
644;car;0.8934028744697571;1564;334;1887;501;NO;1564;334;1885;500;;0.000165;0.016039
645;car;0.8899229764938354;1553;333;1864;496;NO;1553;333;1863;495;;0.000171;0.018084
646;car;0.9140022993087769;1547;334;1848;492;NO;1739;418;1797;437;;0.000162;0.065087
647;car;0.920705258846283;1538;332;1829;488;NO;1720;416;1780;435;;0.000226;0.010048
648;car;0.9020769000053406;1529;334;1812;484;NO;1708;414;1764;432;;0.000171;0.007016
649;car;0.898568332195282;1524;335;1795;483;NO;1524;335;1794;481;;0.000179;0.013318
650;car;0.8930076956748962;1515;335;1783;477;NO;1680;408;1735;427;;0.000190;0.007423
651;car;0.8891206383705139;1510;337;1766;475;NO;1661;406;1722;426;;0.000247;0.010993
652;car;0.8803433775901794;1501;336;1753;472;NO;1650;404;1708;423;;0.000226;0.011982
653;car;0.8890548944473267;1495;336;1738;468;NO;1640;402;1695;421;;0.000215;0.008553
654;car;0.8690183162689209;1489;334;1726;465;NO;1489;334;1726;465;;0.000169;0.012287
655;car;0.8748456239700317;1482;334;1712;464;NO;1482;334;1711;464;;0.000209;0.012987
656;car;0.8807222247123718;1478;334;1702;460;NO;1480;334;1701;460;;0.000248;0.010298
657;car;0.8790761828422546;1475;333;1691;459;NO;1475;333;1690;458;;0.000161;0.010509
658;car;0.8841665387153625;1468;332;1681;456;NO;1589;395;1639;412;;0.000158;0.006408
659;car;0.8815972805023193;1465;331;1670;452;NO;1579;394;1630;412;;0.000203;0.011482
660;car;0.8734866976737976;1455;332;1659;450;NO;1455;332;1659;448;;0.000180;0.010171
660;car;0.707356333732605;1130;309;1195;360;NO;1130;309;1194;360;;0.000180;0.006868
661;car;0.8884967565536499;1450;327;1649;445;NO;1450;327;1649;445;;0.000294;0.010345
661;car;0.7297666072845459;1130;310;1194;360;NO;1130;310;1193;360;;0.000294;0.012641
662;car;0.8429305553436279;1452;332;1641;445;NO;1452;332;1641;443;;0.000304;0.009835
662;car;0.7351292371749878;1129;311;1194;361;NO;1129;311;1193;361;;0.000304;0.006889
663;car;0.8889861702919006;1442;330;1632;440;NO;1442;330;1632;438;;0.000215;0.010484
663;car;0.7468121647834778;1130;311;1194;361;NO;1130;311;1193;361;;0.000215;0.007428
664;car;0.9205859303474426;1442;330;1624;441;NO;1442;330;1623;441;;0.000165;0.010599
664;car;0.737604022026062;1130;311;1194;361;NO;1130;311;1193;361;;0.000165;0.006897
665;car;0.8919040560722351;1434;331;1614;436;NO;1434;331;1614;436;;0.000273;0.010322
665;car;0.7363137602806091;1131;312;1194;361;NO;1131;312;1193;360;;0.000273;0.007247
666;car;0.9070671796798706;1430;327;1604;436;NO;1430;327;1604;436;;0.000195;0.010224
666;car;0.732982873916626;1130;311;1194;362;NO;1130;311;1193;361;;0.000195;0.011308
667;car;0.8968825340270996;1426;327;1599;434;NO;1426;327;1598;434;;0.000152;0.010190
667;car;0.7226038575172424;1128;311;1194;362;NO;1128;311;1193;362;;0.000152;0.006978
668;car;0.8719359636306763;1419;326;1591;433;NO;1419;326;1591;433;;0.000170;0.010084
668;car;0.7190895080566406;1124;312;1197;362;NO;1124;312;1196;362;;0.000170;0.007042
669;car;0.8930860161781311;1421;326;1585;428;NO;1421;326;1584;428;;0.000325;0.010699
669;car;0.7205649614334106;1126;311;1194;363;NO;1126;311;1193;363;;0.000325;0.007077
670;car;0.8759210109710693;1421;331;1578;428;NO;1421;331;1577;428;;0.000198;0.009458
670;car;0.7356358766555786;1125;310;1194;363;NO;1125;310;1193;363;;0.000198;0.006874
671;car;0.8492589592933655;1409;326;1571;426;NO;1409;326;1570;426;;0.000289;0.010447
671;car;0.7203516960144043;1126;310;1194;363;NO;1126;310;1193;362;;0.000289;0.006716
672;car;0.8158944845199585;1407;328;1566;424;NO;1407;328;1566;424;;0.000192;0.008435
673;car;0.8117815256118774;1406;328;1562;423;NO;1406;328;1561;423;;0.000191;0.008648
674;car;0.7895399928092957;1400;329;1552;423;NO;1400;329;1551;423;;0.000166;0.008146
675;car;0.8279909491539001;1395;325;1545;419;NO;1395;325;1545;419;;0.000208;0.008141
676;car;0.8547910451889038;1394;326;1541;418;NO;1394;326;1541;418;;0.000152;0.008097
677;car;0.8134390115737915;1400;326;1535;417;NO;1400;326;1534;417;;0.000152;0.008312
678;car;0.7820753455162048;1412;327;1530;415;NO;1412;327;1529;415;;0.000226;0.007352
679;car;0.8277415633201599;1391;326;1524;413;NO;1391;326;1523;413;;0.000244;0.008217
680;car;0.8068786263465881;1390;326;1519;411;NO;1390;326;1519;411;;0.000199;0.008326
681;car;0.8192969560623169;1383;325;1514;410;NO;1383;325;1514;409;;0.000179;0.008363
682;car;0.8736993670463562;1377;323;1511;409;NO;1377;323;1511;409;;0.000193;0.008558
683;car;0.8594786524772644;1378;324;1510;408;NO;1378;324;1509;408;;0.000177;0.008415
684;car;0.827133297920227;1382;324;1510;407;NO;1382;324;1509;407;;0.000365;0.007545
685;car;0.8038563132286072;1386;324;1503;406;NO;1386;324;1502;406;;0.000272;0.007607
686;car;0.7594968676567078;1372;323;1501;406;NO;1372;323;1500;406;;0.000196;0.008276
687;car;0.8038408160209656;1369;324;1495;404;NO;1369;324;1494;404;;0.000187;0.007968
688;car;0.7853897213935852;1370;323;1493;404;NO;1370;323;1492;404;;0.000216;0.007674
689;car;0.7853320837020874;1369;325;1482;403;NO;1369;325;1481;403;;0.000207;0.008485
689;car;0.7190662622451782;1116;310;1193;367;NO;1116;310;1192;367;;0.000207;0.006588
690;car;0.8070670962333679;1365;324;1478;400;NO;1365;324;1477;400;;0.000275;0.008084
690;car;0.746455729007721;1115;310;1192;368;NO;1115;310;1191;367;;0.000275;0.006845
691;car;0.8299867510795593;1361;324;1476;398;NO;1361;324;1475;398;;0.000151;0.007942
691;car;0.7550663352012634;1116;310;1192;368;NO;1116;310;1191;367;;0.000151;0.007087
692;car;0.7956914305686951;1357;325;1474;397;NO;1357;325;1473;397;;0.000146;0.007959
692;car;0.7311787009239197;1115;308;1191;369;NO;1115;308;1190;367;;0.000146;0.006830
693;car;0.7850591540336609;1361;324;1472;395;NO;1361;324;1471;395;;0.000193;0.008128
693;car;0.72422194480896;1114;310;1190;368;NO;1114;310;1189;367;;0.000193;0.006685
694;car;0.7685756087303162;1362;325;1466;395;NO;1362;325;1465;395;;0.000152;0.007828
694;car;0.7290181517601013;1113;309;1190;369;NO;1113;309;1189;368;;0.000152;0.011151
695;car;0.789734423160553;1362;324;1465;394;NO;1362;324;1464;394;;0.000101;0.008474
695;car;0.7558135986328125;1112;309;1189;369;NO;1112;309;1188;368;;0.000101;0.007801
696;car;0.7557831406593323;1110;309;1189;369;NO;1110;309;1188;368;;0.000177;0.010810
696;car;0.744886040687561;1366;325;1458;393;NO;1366;325;1457;393;;0.000177;0.076417
697;car;0.7574746012687683;1106;309;1188;370;NO;1106;309;1187;370;;0.000472;0.007367
698;car;0.752619743347168;1106;307;1188;371;NO;1106;307;1187;368;;0.000155;0.007039
699;car;0.7278892993927002;1106;306;1187;371;NO;1106;306;1186;368;;0.000193;0.006999
700;car;0.7545398473739624;1105;305;1187;372;NO;1105;305;1186;369;;0.000188;0.007080
700;car;0.7174343466758728;1348;325;1449;390;NO;1348;325;1448;390;;0.000188;0.008158
701;car;0.7424061894416809;1104;306;1187;373;NO;1104;306;1186;370;;0.000278;0.007500
701;car;0.7374567985534668;1348;324;1447;390;NO;1348;324;1446;390;;0.000278;0.008653
702;car;0.7534967660903931;1345;322;1445;391;NO;1345;322;1444;391;;0.000264;0.010400
702;car;0.7344781160354614;1102;306;1187;374;NO;1102;306;1186;374;;0.000264;0.008218
703;car;0.7723157405853271;1343;325;1441;390;NO;1343;325;1440;390;;0.000149;0.008395
703;car;0.7456270456314087;1101;306;1187;376;NO;1101;306;1185;375;;0.000149;0.007950
704;car;0.7520171999931335;1100;306;1187;377;NO;1100;306;1186;376;;0.000147;0.009509
704;car;0.750394344329834;1343;324;1439;389;NO;1343;324;1438;389;;0.000147;0.008628
705;car;0.7987096905708313;1097;306;1186;378;NO;1098;306;1185;377;;0.000162;0.008051
705;car;0.7375919222831726;1344;323;1440;389;NO;1344;323;1439;389;;0.000162;0.008885
706;car;0.8014184236526489;1095;305;1184;379;NO;1096;305;1183;378;;0.000140;0.008241
706;car;0.7368621826171875;1344;323;1433;388;NO;1344;323;1432;388;;0.000140;0.008223
707;car;0.794463038444519;1095;305;1183;380;NO;1095;305;1182;377;;0.000190;0.008244
707;car;0.7318863272666931;1344;324;1432;387;NO;1344;324;1431;387;;0.000190;0.007569
708;car;0.7464714050292969;1094;305;1181;380;NO;1095;305;1180;379;;0.000182;0.007983
708;car;0.7389587759971619;1343;323;1432;387;NO;1343;323;1431;387;;0.000182;0.007669
709;car;0.7758027911186218;1093;304;1182;381;NO;1093;304;1181;379;;0.000154;0.008102
710;car;0.7620076537132263;1090;304;1181;382;NO;1090;304;1180;380;;0.000152;0.008133
711;car;0.8101319074630737;1089;306;1182;380;NO;1089;306;1181;379;;0.000329;0.008347
712;car;0.7801080346107483;1087;306;1184;381;NO;1087;306;1183;381;;0.000100;0.011542
713;car;0.8032961487770081;1085;307;1183;382;NO;1085;307;1182;382;;0.000181;0.008740
714;car;0.7869828939437866;1083;306;1183;383;NO;1083;306;1182;383;;0.000198;0.009144
715;car;0.7446863055229187;1083;306;1181;384;NO;1083;306;1180;383;;0.000151;0.008813
716;car;0.7866857647895813;1077;307;1177;385;NO;1077;307;1176;384;;0.000156;0.009207
717;car;0.7562909126281738;1076;308;1177;384;NO;1108;353;1138;362;;0.000159;0.073348
717;car;0.7108986377716064;1333;324;1410;382;NO;1333;324;1409;382;;0.000159;0.007743
718;car;0.7999914288520813;1075;308;1174;385;NO;1075;308;1173;384;;0.000153;0.009417
718;car;0.7085354924201965;1333;324;1413;381;NO;1333;324;1412;381;;0.000153;0.007341
719;car;0.7548669576644897;1332;323;1409;380;NO;1372;377;1394;380;;0.000191;0.005971
719;car;0.7125102281570435;1074;307;1172;385;NO;1074;307;1171;384;;0.000191;0.008858
720;car;0.7471676468849182;1072;307;1172;386;NO;1072;307;1171;386;;0.000326;0.008597
720;car;0.7012537717819214;1331;324;1408;379;NO;1331;324;1407;379;;0.000326;0.008112
721;car;0.7410736680030823;1070;307;1169;386;NO;1103;355;1133;364;;0.000184;0.006187
721;car;0.7193233370780945;1329;324;1406;378;NO;1329;324;1405;378;;0.000184;0.007314
722;car;0.7556783556938171;1068;306;1169;387;NO;1068;306;1168;385;;0.000151;0.008840
722;car;0.7044338583946228;1328;323;1403;376;NO;1328;323;1402;376;;0.000151;0.007029
723;car;0.7377704381942749;1066;307;1170;387;NO;1066;307;1169;386;;0.000232;0.008822
723;car;0.7234854102134705;1327;324;1401;376;NO;1327;324;1400;376;;0.000232;0.007325
724;car;0.74699866771698;1064;307;1167;389;NO;1097;356;1128;366;;0.000151;0.005876
725;car;0.7275319695472717;1327;323;1399;374;NO;1327;323;1398;374;;0.000156;0.009710
725;car;0.7204670310020447;1062;307;1167;389;NO;1062;307;1166;389;;0.000156;0.008449
726;car;0.7531992197036743;1324;323;1398;375;NO;1324;323;1397;375;;0.000304;0.007738
726;car;0.734062910079956;1061;307;1166;390;NO;1061;307;1165;390;;0.000304;0.008849
727;car;0.7803880572319031;1322;323;1397;373;NO;1322;323;1396;373;;0.000202;0.007706
727;car;0.7080132961273193;1060;307;1166;390;NO;1060;307;1165;390;;0.000202;0.009382
728;car;0.7918441891670227;1056;307;1167;393;NO;1088;358;1122;368;;0.000281;0.006216
728;car;0.7827773094177246;1319;322;1396;373;NO;1319;322;1395;373;;0.000281;0.006967
729;car;0.8111569285392761;1054;306;1168;394;NO;1054;306;1166;393;;0.000102;0.009227
729;car;0.7800431251525879;1317;321;1395;373;NO;1317;321;1394;373;;0.000102;0.007370
730;car;0.8123340606689453;1051;305;1167;394;NO;1084;358;1118;369;;0.000304;0.006876
730;car;0.7682771682739258;1317;320;1392;372;NO;1317;320;1391;372;;0.000304;0.007056
731;car;0.7752615213394165;1317;321;1391;372;NO;1317;321;1390;372;;0.000154;0.007215
731;car;0.7445859909057617;1048;305;1166;395;NO;1082;359;1116;370;;0.000154;0.007012
732;car;0.7789998650550842;1045;306;1164;395;NO;1080;359;1115;371;;0.000102;0.007505
732;car;0.768886923789978;1316;323;1390;371;NO;1316;323;1389;371;;0.000102;0.007867
733;car;0.8215240836143494;1042;306;1165;397;NO;1078;360;1112;371;;0.000177;0.006228
733;car;0.766531765460968;1315;324;1391;371;NO;1315;324;1390;371;;0.000177;0.007637
734;car;0.7647489309310913;1315;323;1390;371;NO;1315;323;1389;371;;0.000194;0.008759
735;car;0.7740287780761719;1316;324;1390;370;NO;1316;324;1389;370;;0.000228;0.007587
736;car;0.758481502532959;1314;325;1389;370;NO;1314;325;1388;369;;0.000152;0.007251
737;car;0.7556535005569458;1031;310;1157;400;NO;1068;363;1104;374;;0.000150;0.006377
737;car;0.7488089203834534;1312;326;1389;370;NO;1312;326;1388;370;;0.000150;0.007009
738;car;0.7520410418510437;1313;324;1388;370;NO;1313;324;1387;370;;0.000384;0.011570
738;car;0.7500935792922974;1026;307;1157;403;NO;1065;364;1101;375;;0.000384;0.006439
739;car;0.7584096193313599;1312;324;1388;369;NO;1312;324;1387;369;;0.000135;0.007782
739;car;0.7072072625160217;1025;306;1157;404;NO;1062;364;1099;376;;0.000135;0.006042
740;car;0.7990681529045105;1023;307;1156;405;NO;1060;365;1096;377;;0.000222;0.006791
740;car;0.7313509583473206;1311;325;1386;369;NO;1311;325;1385;369;;0.000222;0.007260
741;car;0.8205772042274475;1020;306;1156;405;NO;1057;366;1094;379;;0.000158;0.008808
741;car;0.7200771570205688;1309;323;1381;367;NO;1309;323;1380;367;;0.000158;0.006862
742;car;0.8408699035644531;1017;306;1152;407;NO;1053;366;1091;379;;0.000339;0.006899
743;car;0.8350527286529541;1012;305;1148;407;NO;1050;367;1089;380;;0.000149;0.006252
743;car;0.7152800559997559;1308;323;1375;367;NO;1308;323;1374;367;;0.000149;0.009882
744;car;0.7804604172706604;1007;306;1147;409;NO;1049;368;1087;381;;0.000223;0.007452
744;car;0.740871250629425;1308;322;1373;367;NO;1308;322;1372;367;;0.000223;0.006368
745;car;0.8565678596496582;1003;305;1146;410;NO;1043;368;1083;381;;0.000185;0.005804
745;car;0.7474849224090576;1308;321;1372;367;NO;1308;321;1371;367;;0.000185;0.006897
746;car;0.8428281545639038;998;305;1144;411;NO;1040;369;1080;382;;0.000173;0.006120
746;car;0.7529760003089905;1308;322;1374;366;NO;1308;322;1373;366;;0.000173;0.006839
747;car;0.8545532822608948;993;304;1141;413;NO;1035;369;1077;383;;0.000235;0.006200
747;car;0.7425327897071838;1308;321;1374;366;NO;1308;321;1373;366;;0.000235;0.006888
748;car;0.8128060698509216;991;303;1140;414;NO;1032;369;1075;385;;0.000187;0.007369
748;car;0.7370084524154663;1307;320;1371;365;NO;1307;320;1370;365;;0.000187;0.006605
749;car;0.823573648929596;987;302;1138;415;NO;1029;371;1071;384;;0.000191;0.008492
749;car;0.7499253749847412;1307;321;1371;365;NO;1307;321;1370;365;;0.000191;0.006584
750;car;0.8682280778884888;983;302;1135;416;NO;1025;371;1068;385;;0.000258;0.006183
750;car;0.7578129172325134;1307;321;1370;364;NO;1307;321;1369;364;;0.000258;0.007463
751;car;0.8343250751495361;980;300;1132;418;NO;1021;372;1064;385;;0.000157;0.006014
751;car;0.7578557729721069;1306;322;1370;364;NO;1306;322;1369;364;;0.000157;0.009057
752;car;0.8712372779846191;974;296;1134;419;NO;1016;372;1061;387;;0.000225;0.006082
752;car;0.7546343207359314;1306;321;1369;364;NO;1306;321;1368;364;;0.000225;0.006919
753;car;0.8627933263778687;970;298;1132;421;SÍ;1012;373;1058;388;O;0.000197;0.006136
753;car;0.7066390514373779;1306;323;1369;363;NO;1306;323;1368;363;;0.000197;0.006485
754;car;0.9130282998085022;964;300;1137;423;SÍ;1008;374;1054;389;4;0.000213;0.005898
755;car;0.8793012499809265;958;300;1137;425;SÍ;1003;374;1050;391;Q;0.000240;0.007083
756;car;0.8399782776832581;954;298;1133;426;NO;998;376;1046;391;;0.000196;0.007884
757;car;0.8351776599884033;945;298;1129;429;NO;995;377;1042;392;;0.000157;0.006883
758;car;0.8393270373344421;947;299;1130;428;NO;989;378;1038;393;;0.000364;0.006989
759;car;0.812099814414978;938;300;1130;429;SÍ;986;380;1034;395;QD;0.000218;0.007012
760;car;0.7507559061050415;932;298;1119;431;SÍ;979;380;1029;397;V;0.000183;0.007020
761;car;0.7236031293869019;926;298;1115;433;SÍ;973;382;1024;399;6;0.000188;0.006729
763;car;0.7573139071464539;915;296;1111;440;SÍ;962;385;1014;401;WPG;0.000163;0.033267
764;car;0.794892430305481;906;294;1110;440;SÍ;955;386;1010;402;DJ7L;0.000255;0.007752
765;car;0.7359691858291626;899;294;1107;442;SÍ;949;388;1004;404;QDD;0.000158;0.007605
769;car;0.7136799097061157;871;293;1092;455;SÍ;921;394;981;412;E7;0.000158;0.018474
770;car;0.7652980089187622;860;294;1090;458;SÍ;915;396;974;413;E4;0.000219;0.030566
771;car;0.8676462769508362;851;295;1087;460;SÍ;906;398;967;416;EM;0.000248;0.017168
773;car;0.7093843817710876;830;292;1082;466;SÍ;889;401;952;420;Q;0.000154;0.016814
774;car;0.8803216814994812;822;293;1074;470;SÍ;881;403;944;423;EZE;0.000265;0.017907
775;car;0.882768452167511;810;292;1073;475;SÍ;868;404;936;425;04;0.000277;0.104996
776;car;0.8915410041809082;799;292;1068;477;SÍ;857;407;927;429;E;0.000201;0.030617
777;car;0.8798576593399048;787;292;1063;482;SÍ;846;409;918;431;ZAG;0.000186;0.019489
778;car;0.8749731183052063;775;291;1061;486;SÍ;836;412;909;434;EE;0.000184;0.016554
779;car;0.8867180347442627;761;291;1056;489;SÍ;824;415;899;437;6ZG;0.000202;0.034049
780;car;0.8770420551300049;748;290;1050;496;SÍ;810;417;888;441;E7E;0.000210;0.019235
781;car;0.9170543551445007;733;290;1045;499;SÍ;797;420;876;445;E71LO;0.000222;0.019415
782;car;0.9157754778862;719;290;1042;506;SÍ;783;424;865;449;07E;0.000237;0.027047
783;car;0.9002029895782471;702;289;1036;512;SÍ;767;428;852;453;EE;0.000340;0.017236
784;car;0.929129958152771;685;287;1027;516;SÍ;751;431;839;457;EBL;0.000293;0.030682
785;car;0.9328283071517944;663;287;1023;522;SÍ;739;436;823;462;EE;0.000168;0.017100
786;car;0.9312919974327087;644;287;1018;529;SÍ;716;439;809;467;EE;0.000174;0.016425
787;car;0.9431425929069519;625;285;1011;535;SÍ;701;443;791;472;EE;0.000187;0.032571
788;car;0.9164350032806396;601;285;1004;541;SÍ;681;448;773;477;E;0.000332;0.031274
789;car;0.8892968893051147;578;284;1000;549;SÍ;655;452;754;483;EEO;0.000327;0.080732
790;car;0.9223247170448303;551;285;993;560;SÍ;629;456;734;489;E;0.000190;0.035558
791;car;0.9228131771087646;521;284;980;566;SÍ;605;463;712;495;E;0.000321;0.029751
792;car;0.9277003407478333;494;283;973;577;SÍ;578;469;687;503;E;0.000228;0.027758
793;car;0.8824387788772583;459;281;963;590;SÍ;541;474;662;510;43;0.000327;0.019117
794;car;0.9281910061836243;421;279;953;603;SÍ;507;482;633;519;Z;0.000173;0.017828
795;car;0.932055652141571;385;279;942;616;SÍ;470;490;600;530;TI;0.000260;0.124905
796;car;0.9273819923400879;339;277;931;625;SÍ;430;500;564;540;Y;0.000274;0.023871
797;car;0.9352543950080872;290;277;919;647;SÍ;381;509;525;552;CZ3;0.000172;0.006697
798;car;0.8657338619232178;233;274;908;658;SÍ;329;521;481;566;AI;0.000155;0.033565
799;car;0.8524640202522278;176;268;897;682;NO;272;536;430;582;;0.000304;0.009928
800;car;0.9256622791290283;110;265;877;705;NO;110;267;876;694;;0.000207;0.085053
801;car;0.9132462739944458;26;263;864;727;NO;30;263;850;714;;0.000426;0.103507
802;car;0.9248031377792358;1;262;848;756;NO;2;262;839;741;;0.000177;0.091490
803;car;0.9332865476608276;0;258;829;791;NO;0;258;827;784;;0.000208;0.093566
804;car;0.9231744408607483;1;253;809;829;NO;1;255;807;812;;0.000311;0.097924
805;car;0.9202486872673035;1;250;786;886;NO;2;253;486;868;;0.000165;0.084792
806;car;0.9392850995063782;1;245;764;932;NO;2;247;763;927;;0.000253;0.100451
807;car;0.9491955637931824;1;242;735;984;NO;1;245;735;979;;0.000619;0.095291
808;car;0.9603347778320312;0;241;705;1059;NO;2;241;701;967;;0.000316;0.099879
